precision,recall,time_taken
8.534045815467834473e-01,9.907746315002441406e-01,5.200505256652832031e-02
9.726629853248596191e-01,9.990686774253845215e-01,5.200004577636718750e-02
9.697288870811462402e-01,9.943920969963073730e-01,5.109620094299316406e-02
9.396721124649047852e-01,9.977729320526123047e-01,4.800319671630859375e-02
9.812964200973510742e-01,9.876520633697509766e-01,4.999995231628417969e-02
9.964386820793151855e-01,9.955632686614990234e-01,4.816389083862304688e-02
9.787188768386840820e-01,9.938769340515136719e-01,4.900860786437988281e-02
9.678409695625305176e-01,9.959980845451354980e-01,5.299997329711914062e-02
9.914186596870422363e-01,9.992549419403076172e-01,5.751514434814453125e-02
9.892570972442626953e-01,9.988163113594055176e-01,5.151462554931640625e-02
9.894548654556274414e-01,9.954022169113159180e-01,5.000090599060058594e-02
9.351406693458557129e-01,9.999610185623168945e-01,5.050992965698242188e-02
9.634953737258911133e-01,9.655966758728027344e-01,5.351591110229492188e-02
9.969835281372070312e-01,9.912108778953552246e-01,4.999852180480957031e-02
9.989858269691467285e-01,9.997158050537109375e-01,4.951190948486328125e-02
6.070393323898315430e-01,9.995965957641601562e-01,5.552053451538085938e-02
8.871287703514099121e-01,9.999238252639770508e-01,5.299663543701171875e-02
9.988382458686828613e-01,9.819895029067993164e-01,5.348539352416992188e-02
9.941492676734924316e-01,9.989904165267944336e-01,5.151510238647460938e-02
9.960423707962036133e-01,9.861471056938171387e-01,5.400085449218750000e-02
8.442750573158264160e-01,9.999520778656005859e-01,6.000328063964843750e-02
9.967230558395385742e-01,9.992994070053100586e-01,5.151748657226562500e-02
9.943487644195556641e-01,9.932131171226501465e-01,5.000448226928710938e-02
9.977064132690429688e-01,9.981970191001892090e-01,4.899907112121582031e-02
9.983962178230285645e-01,9.978173971176147461e-01,4.905962944030761719e-02
9.985206723213195801e-01,9.805086255073547363e-01,5.200481414794921875e-02
9.965437054634094238e-01,9.860028624534606934e-01,4.899907112121582031e-02
9.998574852943420410e-01,4.328335225582122803e-01,5.451345443725585938e-02
9.946900606155395508e-01,9.814649224281311035e-01,5.000615119934082031e-02
9.931079149246215820e-01,9.997671842575073242e-01,4.999756813049316406e-02
9.552533626556396484e-01,9.995934367179870605e-01,5.251765251159667969e-02
9.960644245147705078e-01,9.958644509315490723e-01,5.500555038452148438e-02
9.950563311576843262e-01,9.764593839645385742e-01,5.800080299377441406e-02
9.971539378166198730e-01,9.987438321113586426e-01,5.151224136352539062e-02
9.846346378326416016e-01,9.989942312240600586e-01,5.051493644714355469e-02
8.939355611801147461e-01,9.855300784111022949e-01,4.899978637695312500e-02
9.451491236686706543e-01,9.990336894989013672e-01,4.851126670837402344e-02
9.977809190750122070e-01,9.949461817741394043e-01,5.051302909851074219e-02
9.031248092651367188e-01,1.000000000000000000e+00,5.000019073486328125e-02
9.151654243469238281e-01,1.000000000000000000e+00,5.421066284179687500e-02
9.994154572486877441e-01,9.912696480751037598e-01,4.952120780944824219e-02
9.961893558502197266e-01,9.998712539672851562e-01,5.100083351135253906e-02
9.999651908874511719e-01,9.371206760406494141e-01,5.651521682739257812e-02
9.956084489822387695e-01,9.962883591651916504e-01,5.051994323730468750e-02
9.927850961685180664e-01,9.969416260719299316e-01,5.500125885009765625e-02
8.423393368721008301e-01,9.715558290481567383e-01,5.350923538208007812e-02
9.986294507980346680e-01,9.952193498611450195e-01,5.102968215942382812e-02
9.994498491287231445e-01,9.912696480751037598e-01,4.999852180480957031e-02
9.987676143646240234e-01,9.962574243545532227e-01,4.850912094116210938e-02
9.906442761421203613e-01,9.981535673141479492e-01,5.051517486572265625e-02
9.994703531265258789e-01,9.959808588027954102e-01,4.800057411193847656e-02
9.197075366973876953e-01,9.876818656921386719e-01,5.051183700561523438e-02
9.903678297996520996e-01,9.929182529449462891e-01,5.051422119140625000e-02
5.544694662094116211e-01,9.992604255676269531e-01,5.200028419494628906e-02
9.174270629882812500e-01,1.000000000000000000e+00,4.902243614196777344e-02
8.221670389175415039e-01,1.000000000000000000e+00,5.117130279541015625e-02
9.885175228118896484e-01,9.983803033828735352e-01,5.099940299987792969e-02
9.960934519767761230e-01,9.978741407394409180e-01,5.311441421508789062e-02
9.965423345565795898e-01,9.627007842063903809e-01,4.950523376464843750e-02
9.977332949638366699e-01,9.980331063270568848e-01,5.300164222717285156e-02
9.985237121582031250e-01,9.963933825492858887e-01,5.350899696350097656e-02
9.994052052497863770e-01,9.933107495307922363e-01,5.251431465148925781e-02
9.998971819877624512e-01,9.517718553543090820e-01,4.999971389770507812e-02
9.578621387481689453e-01,9.999610185623168945e-01,5.050659179687500000e-02
9.938248991966247559e-01,9.996752142906188965e-01,5.316424369812011719e-02
9.847970008850097656e-01,9.989702701568603516e-01,4.900050163269042969e-02
9.956848621368408203e-01,9.992549419403076172e-01,4.752063751220703125e-02
8.063995242118835449e-01,1.000000000000000000e+00,4.951286315917968750e-02
9.926906824111938477e-01,9.963100552558898926e-01,4.899835586547851562e-02
9.893044233322143555e-01,9.988163113594055176e-01,5.151343345642089844e-02
1.000000000000000000e+00,9.105962514877319336e-01,4.951429367065429688e-02
9.905791282653808594e-01,9.920735359191894531e-01,4.999780654907226562e-02
9.963189959526062012e-01,9.834477305412292480e-01,5.551695823669433594e-02
9.968781471252441406e-01,9.982137084007263184e-01,4.951596260070800781e-02
9.980393648147583008e-01,9.950800538063049316e-01,5.500006675720214844e-02
9.926196336746215820e-01,9.808593392372131348e-01,5.451226234436035156e-02
9.961003661155700684e-01,9.930374026298522949e-01,5.351591110229492188e-02
9.180770516395568848e-01,9.857460260391235352e-01,4.999923706054687500e-02
9.919425845146179199e-01,9.888659119606018066e-01,4.851198196411132812e-02
9.026518464088439941e-01,1.000000000000000000e+00,5.151391029357910156e-02
1.000000000000000000e+00,9.684461355209350586e-01,4.800057411193847656e-02
5.314700603485107422e-01,9.997982978820800781e-01,4.851698875427246094e-02
9.964736104011535645e-01,9.966421127319335938e-01,4.851007461547851562e-02
9.800886511802673340e-01,9.822365641593933105e-01,4.999995231628417969e-02
9.037541151046752930e-01,9.996313452720642090e-01,4.951167106628417969e-02
9.940980076789855957e-01,9.951679110527038574e-01,4.951119422912597656e-02
9.991523623466491699e-01,9.984414577484130859e-01,5.099987983703613281e-02
9.654809236526489258e-01,9.912836551666259766e-01,5.651712417602539062e-02
9.893254041671752930e-01,9.987723231315612793e-01,5.251502990722656250e-02
6.055471897125244141e-01,9.996638298034667969e-01,5.500078201293945312e-02
9.986941218376159668e-01,8.255226016044616699e-01,5.351281166076660156e-02
9.922412037849426270e-01,9.971807599067687988e-01,5.751800537109375000e-02
9.932065010070800781e-01,9.992873072624206543e-01,5.000305175781250000e-02
9.981357455253601074e-01,9.512472748756408691e-01,5.100107192993164062e-02
9.967093467712402344e-01,9.686589241027832031e-01,5.151867866516113281e-02
9.971650838851928711e-01,9.960649609565734863e-01,6.051635742187500000e-02
1.000000000000000000e+00,8.226522207260131836e-01,5.900049209594726562e-02
9.860830307006835938e-01,9.848318696022033691e-01,6.135535240173339844e-02
9.337380528450012207e-01,9.901590943336486816e-01,6.351470947265625000e-02
5.593849420547485352e-01,9.722008705139160156e-01,5.939197540283203125e-02
9.765763282775878906e-01,9.873374700546264648e-01,6.551527976989746094e-02
9.677780866622924805e-01,9.946955442428588867e-01,5.100107192993164062e-02
9.971893429756164551e-01,9.692127108573913574e-01,5.451226234436035156e-02
9.971758127212524414e-01,9.828217029571533203e-01,5.451583862304687500e-02
9.999654889106750488e-01,9.455720186233520508e-01,5.300450325012207031e-02
9.810844659805297852e-01,9.871388077735900879e-01,5.399966239929199219e-02
9.947693943977355957e-01,9.988064169883728027e-01,4.951596260070800781e-02
9.868797659873962402e-01,9.996886849403381348e-01,5.000185966491699219e-02
9.947390556335449219e-01,9.925541877746582031e-01,5.100083351135253906e-02
9.850912094116210938e-01,9.984195232391357422e-01,5.051326751708984375e-02
9.995732903480529785e-01,9.937022924423217773e-01,4.900455474853515625e-02
9.964818358421325684e-01,9.989854097366333008e-01,5.100107192993164062e-02
9.929597377777099609e-01,1.000000000000000000e+00,5.051612854003906250e-02
9.982042908668518066e-01,9.481202363967895508e-01,5.100631713867187500e-02
9.420663714408874512e-01,9.903628230094909668e-01,5.100011825561523438e-02
9.934663772583007812e-01,8.946345448493957520e-01,5.051445960998535156e-02
9.997707009315490723e-01,9.959864020347595215e-01,4.900026321411132812e-02
9.029476046562194824e-01,9.616648554801940918e-01,5.752587318420410156e-02
9.019619226455688477e-01,9.673475623130798340e-01,5.351734161376953125e-02
9.900479912757873535e-01,9.981800317764282227e-01,5.400538444519042969e-02
9.787678122520446777e-01,9.664558172225952148e-01,5.100059509277343750e-02
8.347355723381042480e-01,9.871366620063781738e-01,5.151438713073730469e-02
9.450896978378295898e-01,9.906353354454040527e-01,4.900455474853515625e-02
9.984011650085449219e-01,9.989886283874511719e-01,5.000066757202148438e-02
9.841390848159790039e-01,9.746302366256713867e-01,5.151557922363281250e-02
9.381539225578308105e-01,9.877155423164367676e-01,4.900360107421875000e-02
9.892983436584472656e-01,9.777430295944213867e-01,5.100059509277343750e-02
9.975068569183349609e-01,9.960440397262573242e-01,5.051422119140625000e-02
9.504919648170471191e-01,1.000000000000000000e+00,5.000066757202148438e-02
9.945839643478393555e-01,9.982123970985412598e-01,4.851007461547851562e-02
9.990208745002746582e-01,9.988253116607666016e-01,4.811120033264160156e-02
7.886275053024291992e-01,9.867333173751831055e-01,5.000066757202148438e-02
9.640958905220031738e-01,9.998221993446350098e-01,5.351114273071289062e-02
9.975885152816772461e-01,9.981712698936462402e-01,5.251646041870117188e-02
9.935054779052734375e-01,9.945529103279113770e-01,5.199909210205078125e-02
9.989472031593322754e-01,9.944835901260375977e-01,5.151200294494628906e-02
7.655907869338989258e-01,1.000000000000000000e+00,5.051374435424804688e-02
7.416844367980957031e-01,9.888423085212707520e-01,4.999995231628417969e-02
9.920521378517150879e-01,9.846493005752563477e-01,5.050945281982421875e-02
9.895804524421691895e-01,9.990765452384948730e-01,4.951381683349609375e-02
8.802933096885681152e-01,1.000000000000000000e+00,4.899907112121582031e-02
9.138747453689575195e-01,9.999682307243347168e-01,4.951071739196777344e-02
9.992254376411437988e-01,9.963223934173583984e-01,4.951930046081542969e-02
9.996172189712524414e-01,9.279369115829467773e-01,5.100107192993164062e-02
9.958229660987854004e-01,9.859233498573303223e-01,4.851460456848144531e-02
9.371829628944396973e-01,9.994493126869201660e-01,4.800248146057128906e-02
9.782941937446594238e-01,9.908377528190612793e-01,4.799962043762207031e-02
9.983761310577392578e-01,9.946796894073486328e-01,5.438113212585449219e-02
9.984009265899658203e-01,9.988231658935546875e-01,5.200552940368652344e-02
9.993238449096679688e-01,9.954080581665039062e-01,5.400109291076660156e-02
9.991713762283325195e-01,9.770755171775817871e-01,5.552101135253906250e-02
9.999252557754516602e-01,8.732298016548156738e-01,5.051374435424804688e-02
5.028571486473083496e-01,9.999197125434875488e-01,5.100059509277343750e-02
9.995750188827514648e-01,9.977484941482543945e-01,5.151796340942382812e-02
9.988124966621398926e-01,9.880074262619018555e-01,5.151844024658203125e-02
8.343608975410461426e-01,9.982875585556030273e-01,5.000090599060058594e-02
9.975910782814025879e-01,9.914559721946716309e-01,4.951333999633789062e-02
9.863110780715942383e-01,9.972940087318420410e-01,5.051136016845703125e-02
9.903659820556640625e-01,9.979792833328247070e-01,5.100083351135253906e-02
9.933988451957702637e-01,1.000000000000000000e+00,5.051732063293457031e-02
9.673624038696289062e-01,9.863314032554626465e-01,5.251336097717285156e-02
9.931708574295043945e-01,9.974462985992431641e-01,4.900026321411132812e-02
9.468988180160522461e-01,9.988026618957519531e-01,5.551648139953613281e-02
8.050990700721740723e-01,1.000000000000000000e+00,5.551719665527343750e-02
9.968640208244323730e-01,9.986340999603271484e-01,5.299806594848632812e-02
9.321777224540710449e-01,9.999188184738159180e-01,5.151128768920898438e-02
9.240233898162841797e-01,9.503916501998901367e-01,4.951524734497070312e-02
9.999340772628784180e-01,9.902434349060058594e-01,4.900050163269042969e-02
9.989821910858154297e-01,9.961432218551635742e-01,4.951024055480957031e-02
9.966753125190734863e-01,9.774932265281677246e-01,5.051326751708984375e-02
6.272301673889160156e-01,9.998655319213867188e-01,4.800152778625488281e-02
9.946243762969970703e-01,9.994412064552307129e-01,4.951167106628417969e-02
9.816808104515075684e-01,9.920760989189147949e-01,5.151796340942382812e-02
9.664493203163146973e-01,9.990201592445373535e-01,4.999995231628417969e-02
8.561384081840515137e-01,9.966890215873718262e-01,5.051636695861816406e-02
9.795894622802734375e-01,9.798719882965087891e-01,4.900574684143066406e-02
9.972950220108032227e-01,9.975359439849853516e-01,4.900097846984863281e-02
7.353191971778869629e-01,9.940210580825805664e-01,5.451583862304687500e-02
9.874523878097534180e-01,1.000000000000000000e+00,5.351614952087402344e-02
9.633318781852722168e-01,9.992873668670654297e-01,5.400061607360839844e-02
9.919056296348571777e-01,9.999594092369079590e-01,5.351400375366210938e-02
9.938670396804809570e-01,1.000000000000000000e+00,4.951596260070800781e-02
9.982151985168457031e-01,9.763315916061401367e-01,4.900193214416503906e-02
9.886214137077331543e-01,9.793501496315002441e-01,5.051827430725097656e-02
9.962101578712463379e-01,9.854086041450500488e-01,4.800510406494140625e-02
9.942075610160827637e-01,9.992752671241760254e-01,4.999303817749023438e-02
9.997968077659606934e-01,9.634209871292114258e-01,5.051732063293457031e-02
9.814213514328002930e-01,9.982221126556396484e-01,4.951024055480957031e-02
9.867013692855834961e-01,9.985392093658447266e-01,4.899978637695312500e-02
8.473060131072998047e-01,1.000000000000000000e+00,4.851531982421875000e-02
9.052686095237731934e-01,9.980923533439636230e-01,5.000448226928710938e-02
9.966291785240173340e-01,9.841471314430236816e-01,4.999899864196777344e-02
9.984354376792907715e-01,9.974256753921508789e-01,5.351448059082031250e-02
9.980929493904113770e-01,9.886006712913513184e-01,5.200552940368652344e-02
8.365252017974853516e-01,9.982875585556030273e-01,5.099987983703613281e-02
1.000000000000000000e+00,8.953876495361328125e-01,5.239200592041015625e-02
9.993834495544433594e-01,9.949868917465209961e-01,4.900431632995605469e-02
9.933307170867919922e-01,9.890832304954528809e-01,4.899978637695312500e-02
9.673210978507995605e-01,9.998983740806579590e-01,5.051398277282714844e-02
9.846346378326416016e-01,9.993396401405334473e-01,4.900789260864257812e-02
9.946780204772949219e-01,9.891281127929687500e-01,4.900002479553222656e-02
9.977269768714904785e-01,9.829414486885070801e-01,4.951429367065429688e-02
9.983441233634948730e-01,9.977750182151794434e-01,4.999995231628417969e-02
9.958536624908447266e-01,9.729230403900146484e-01,4.900717735290527344e-02
9.591190814971923828e-01,9.982216954231262207e-01,4.941010475158691406e-02
9.975215196609497070e-01,9.990989565849304199e-01,4.899978637695312500e-02
8.890522122383117676e-01,1.000000000000000000e+00,5.050945281982421875e-02
9.656058549880981445e-01,9.990420937538146973e-01,5.251431465148925781e-02
9.971536993980407715e-01,9.986471533775329590e-01,5.200004577636718750e-02
9.944010376930236816e-01,9.978110790252685547e-01,5.251026153564453125e-02
9.419357776641845703e-01,9.995450377464294434e-01,5.211091041564941406e-02
9.987214207649230957e-01,9.437140226364135742e-01,4.899954795837402344e-02
9.854764938354492188e-01,9.999594092369079590e-01,5.051112174987792969e-02
9.996879100799560547e-01,9.106673002243041992e-01,5.151772499084472656e-02
3.886255919933319092e-01,9.761904478073120117e-01,4.900002479553222656e-02
9.954155683517456055e-01,9.941526055335998535e-01,4.951143264770507812e-02
9.969909191131591797e-01,9.911714196205139160e-01,4.951524734497070312e-02
9.844487309455871582e-01,9.989942312240600586e-01,5.100131034851074219e-02
9.609131813049316406e-01,9.995168447494506836e-01,4.951739311218261719e-02
9.526070952415466309e-01,9.770129919052124023e-01,4.951071739196777344e-02
9.976679682731628418e-01,9.990621805191040039e-01,5.100035667419433594e-02
9.984086751937866211e-01,9.940993189811706543e-01,4.902696609497070312e-02
7.110068202018737793e-01,9.976947903633117676e-01,5.551457405090332031e-02
9.975566267967224121e-01,9.575012326240539551e-01,5.500125885009765625e-02
9.949019551277160645e-01,9.996274709701538086e-01,5.550909042358398438e-02
9.999016523361206055e-01,9.953337907791137695e-01,5.405497550964355469e-02
9.436944723129272461e-01,9.993773698806762695e-01,4.900050163269042969e-02
9.702835679054260254e-01,9.999318122863769531e-01,4.851174354553222656e-02
9.802272915840148926e-01,9.984844923019409180e-01,5.051398277282714844e-02
9.955897927284240723e-01,9.874343872070312500e-01,5.100202560424804688e-02
9.997700452804565430e-01,9.930170178413391113e-01,4.851007461547851562e-02
8.882642388343811035e-01,9.990120530128479004e-01,5.151486396789550781e-02
9.078031182289123535e-01,9.989467859268188477e-01,4.900050163269042969e-02
5.705721378326416016e-01,9.676854610443115234e-01,5.251216888427734375e-02
9.981086254119873047e-01,9.946836829185485840e-01,5.151176452636718750e-02
7.502173781394958496e-01,9.943811893463134766e-01,5.099964141845703125e-02
9.992219209671020508e-01,9.930404424667358398e-01,5.151581764221191406e-02
9.945610761642456055e-01,1.000000000000000000e+00,5.451536178588867188e-02
8.542453050613403320e-01,9.663953185081481934e-01,5.200076103210449219e-02
9.958446025848388672e-01,9.982475042343139648e-01,5.251193046569824219e-02
5.560750961303710938e-01,9.994621276855468750e-01,5.051350593566894531e-02
9.588955640792846680e-01,9.993946552276611328e-01,4.900026321411132812e-02
6.235791444778442383e-01,1.000000000000000000e+00,4.851078987121582031e-02
9.541317820549011230e-01,1.000000000000000000e+00,4.951357841491699219e-02
9.882818460464477539e-01,9.921467900276184082e-01,4.999995231628417969e-02
9.246057868003845215e-01,9.969232678413391113e-01,5.049920082092285156e-02
8.624965548515319824e-01,9.998394250869750977e-01,5.051708221435546875e-02
9.996972680091857910e-01,9.965982437133789062e-01,4.999923706054687500e-02
9.988695383071899414e-01,9.943730235099792480e-01,4.951691627502441406e-02
9.958892464637756348e-01,9.931899309158325195e-01,5.000591278076171875e-02
9.997565746307373047e-01,9.924121499061584473e-01,4.899978637695312500e-02
9.980929493904113770e-01,9.735475182533264160e-01,5.004692077636718750e-02
8.509049415588378906e-01,1.000000000000000000e+00,5.500626564025878906e-02
9.907655119895935059e-01,9.992083907127380371e-01,5.000042915344238281e-02
9.991531372070312500e-01,9.223225116729736328e-01,5.551576614379882812e-02
9.999333024024963379e-01,9.787900447845458984e-01,5.418539047241210938e-02
9.901182055473327637e-01,9.813332557678222656e-01,5.200171470642089844e-02
9.952719807624816895e-01,9.998782277107238770e-01,5.051064491271972656e-02
9.957956075668334961e-01,9.705148935317993164e-01,5.052423477172851562e-02
9.972805380821228027e-01,9.980140924453735352e-01,5.000019073486328125e-02
9.998373985290527344e-01,9.984573125839233398e-01,4.951047897338867188e-02
9.220337271690368652e-01,9.858694076538085938e-01,5.451536178588867188e-02
9.984875321388244629e-01,9.954213500022888184e-01,5.499839782714843750e-02
9.976477026939392090e-01,9.963940382003784180e-01,5.951070785522460938e-02
9.977170825004577637e-01,9.628313779830932617e-01,5.151677131652832031e-02
9.582460522651672363e-01,9.886183738708496094e-01,4.899907112121582031e-02
