image_path,precision,recall
OriginalImages\10066\20130127_062726.jpg,0.999811075344606,0.9012871319555892
OriginalImages\10066\20130127_115731.jpg,0.9967425620719178,0.9761045426260112
OriginalImages\10066\20130127_131637.jpg,0.6141888026812978,0.9986899420299348
OriginalImages\10066\20130127_134631.jpg,0.9935922215597502,0.9933449055120688
OriginalImages\10066\20130127_155734.jpg,0.9851373540450375,0.9903448727606196
OriginalImages\10066\20130128_061633.jpg,0.9591695283702468,0.9971178724658566
OriginalImages\10066\20130128_075725.jpg,0.9433716883213396,0.9978056529001408
OriginalImages\10066\20130128_102734.jpg,0.8950086361873877,0.9978908066681952
OriginalImages\10066\20130128_121639.jpg,0.9078308334972082,0.9978973569580454
OriginalImages\10066\20130128_151633.jpg,0.9698360655737704,0.9978515049290932
OriginalImages\10066\20130129_062731.jpg,0.996263459284972,0.885468181967052
OriginalImages\10066\20130129_081640.jpg,0.5323771645529418,0.9662332558215702
OriginalImages\10066\20130129_082745.jpg,0.5175393080392122,0.9734647758163298
OriginalImages\10066\20130129_101640.jpg,0.9970624218550436,0.9715717420495856
OriginalImages\10066\20130129_151635.jpg,0.971689270616141,0.9982052205810108
OriginalImages\10066\20130130_061642.jpg,0.9989283548837408,0.9280843677332722
OriginalImages\10066\20130130_071633.jpg,0.9880459832999378,0.9463793272852324
OriginalImages\10066\20130130_102728.jpg,0.5432265053200208,0.99859168768218
OriginalImages\10066\20130130_121637.jpg,0.9624234387825976,0.99838862869682
OriginalImages\10066\20130130_135734.jpg,0.9980169449092802,0.9922706579766156
OriginalImages\10066\20130131_062732.jpg,0.9854575449945766,0.9938361772508434
OriginalImages\10066\20130131_104636.jpg,0.9793883237218948,0.990069760586906
OriginalImages\10066\20130131_134640.jpg,0.9988813058933336,0.9884387384141748
OriginalImages\10066\20130131_154633.jpg,0.9953440656565656,0.9914256705859236
OriginalImages\10066\20130131_161629.jpg,0.9974484918411076,0.9909802508761012
OriginalImages\10066\20130201_084629.jpg,0.9967119247528962,0.9828644417515476
OriginalImages\10066\20130201_104629.jpg,0.5955775396887464,0.9976942979726852
OriginalImages\10066\20130201_115726.jpg,0.9831180061694136,0.9978842563783448
OriginalImages\10066\20130201_152725.jpg,0.9943215682165008,0.9944388039170732
OriginalImages\10066\20130201_161632.jpg,0.9834128122617248,0.9968951626109456
OriginalImages\10066\20130202_064634.jpg,0.5502152028539654,0.9981397176825074
OriginalImages\10066\20130202_075730.jpg,0.522959078616827,0.9981593685520584
OriginalImages\10066\20130202_094632.jpg,0.6026770532642651,0.9983362263780172
OriginalImages\10066\20130202_101630.jpg,0.8882063953657783,0.9983296760881668
OriginalImages\10066\20130202_121633.jpg,0.9536189605739256,0.9978253037696918
OriginalImages\10066\20130203_061634.jpg,0.7481803077144665,0.9527200078603478
OriginalImages\10066\20130203_062733.jpg,0.6595861770530049,0.9185471457111976
OriginalImages\10066\20130203_075727.jpg,0.5601146213056829,0.98331641175122
OriginalImages\10066\20130203_085722.jpg,0.5471431485636927,0.9662856581403728
OriginalImages\10066\20130203_151630.jpg,0.999548736462094,0.7834801689974782
OriginalImages\10066\20130204_065723.jpg,0.627035453485391,0.9932925031932665
OriginalImages\10066\20130204_072729.jpg,0.9835410947208028,0.9809190056660008
OriginalImages\10066\20130204_082735.jpg,0.9924313521615544,0.9628271050994006
OriginalImages\10066\20130204_085723.jpg,0.93553646652794,0.9659253921986048
OriginalImages\10066\20130204_155733.jpg,0.9983181611895672,0.979818556971146
OriginalImages\10066\20130205_061631.jpg,0.9143252068834392,0.9922313562375136
OriginalImages\10066\20130205_074639.jpg,0.9006569649520137,0.9976811973929848
OriginalImages\10066\20130205_085724.jpg,0.5891486958943102,0.9978384043493924
OriginalImages\10066\20130205_145728.jpg,0.8881333613014497,0.9984279304359218
OriginalImages\10066\20130205_161636.jpg,0.8923746278910006,0.9955327023220778
OriginalImages\10066\20130206_075731.jpg,0.5535616985724146,0.9981986702911604
OriginalImages\10066\20130206_085726.jpg,0.9738812726332128,0.9864802017489274
OriginalImages\10066\20130206_105728.jpg,0.9998275597792764,0.6836275505191105
OriginalImages\10066\20130206_114630.jpg,0.9936747379290066,0.9518488193102544
OriginalImages\10066\20130206_115732.jpg,0.9933835862553616,0.981488880882979
OriginalImages\10066\20130207_064628.jpg,0.994429120383862,0.9611305800281662
OriginalImages\10066\20130207_082726.jpg,0.5396867351224528,0.9763534536403236
OriginalImages\10066\20130207_092730.jpg,0.9843944883292748,0.4342645662070546
OriginalImages\10066\20130207_125737.jpg,0.998363018886364,0.8029738315920479
OriginalImages\10066\20130207_161636.jpg,0.9980935898649288,0.9670847935021124
OriginalImages\10066\20130208_064637.jpg,0.993171910289406,0.990875446238496
OriginalImages\10066\20130208_085729.jpg,0.9382691593413396,0.9928143320341926
OriginalImages\10066\20130208_094638.jpg,0.5554219520043355,0.6444699177938624
OriginalImages\10066\20130208_121631.jpg,0.9980519627607763,0.8658369632856254
OriginalImages\10066\20130208_154641.jpg,0.7665955334421253,0.8800445419709823
OriginalImages\10066\20130209_072722.jpg,0.9899096829523224,0.967779124226247
OriginalImages\10066\20130209_075727.jpg,0.9930715172650656,0.9848688304457472
OriginalImages\10066\20130209_094634.jpg,0.9924876333308248,0.950191595978122
OriginalImages\10066\20130209_114637.jpg,0.9939596520549028,0.989486784790227
OriginalImages\10066\20130209_151634.jpg,0.9960152562511898,0.9938361772508434
OriginalImages\10066\20130210_064632.jpg,0.9960809453315004,0.9872531359512658
OriginalImages\10066\20130210_072737.jpg,0.6324581243375424,0.9927684800052402
OriginalImages\10066\20130210_121636.jpg,0.6651498296295647,0.9947990698588411
OriginalImages\10066\20130210_122725.jpg,0.6626796989575924,0.9885697442111814
OriginalImages\10066\20130210_144635.jpg,0.997755864454213,0.9901811155143616
OriginalImages\10066\20130211_064627.jpg,0.5990111846768199,0.9078963744145678
OriginalImages\10066\20130211_084634.jpg,0.8882167648602929,0.9973929846395704
OriginalImages\10066\20130211_094634.jpg,0.6999705817459734,0.9974781384076246
OriginalImages\10066\20130211_102723.jpg,0.8875505518455066,0.997668096813284
OriginalImages\10066\20130211_154636.jpg,0.5766417831347194,0.9977925523204402
OriginalImages\10066\20130212_091635.jpg,0.5748013372474738,0.9978384043493924
OriginalImages\10066\20130212_101633.jpg,0.5723208749083939,0.9975174401467264
OriginalImages\10066\20130212_104638.jpg,0.5119982510141688,0.9664363148069302
OriginalImages\10066\20130212_125724.jpg,0.5627081963822762,0.9980611142043035
OriginalImages\10066\20130212_151635.jpg,0.5811114925430064,0.9979366586971472
OriginalImages\10066\20130213_075734.jpg,0.9310158580624902,0.9710215177021584
OriginalImages\10066\20130213_095728.jpg,0.8922404704449078,0.997831854059542
OriginalImages\10066\20130213_104631.jpg,0.5848642593821567,0.9986768414502342
OriginalImages\10066\20130213_114636.jpg,0.5995463372828984,0.9989781547833492
OriginalImages\10066\20130213_134635.jpg,0.6888670957012184,0.9984410310156224
OriginalImages\10066\20130214_111632.jpg,0.9988796543770366,0.8935381390626536
OriginalImages\10066\20130214_124637.jpg,0.9131530921337322,0.9537549536566992
OriginalImages\10066\20130214_134631.jpg,0.9987587953605784,0.7800805685651591
OriginalImages\10066\20130214_141630.jpg,0.7383597108245409,0.9901221629057084
OriginalImages\10066\20130214_161631.jpg,0.9936764705882352,0.9737267874103428
OriginalImages\10066\20130215_065731.jpg,0.6109776396269929,0.9978187534798416
OriginalImages\10066\20130215_111640.jpg,0.5449823461864544,0.997910457537746
OriginalImages\10066\20130215_125732.jpg,0.6039937533195399,0.9981593685520584
OriginalImages\10066\20130215_134643.jpg,0.9113734072386556,0.99838862869682
OriginalImages\10066\20130215_152729.jpg,0.9828024283488392,0.9957292110175876
OriginalImages\10066\20130216_065730.jpg,0.5681423862683499,0.9630825664035634
OriginalImages\10066\20130216_091637.jpg,0.5900738996390227,0.9979366586971472
OriginalImages\10066\20130216_095728.jpg,0.6182472256270811,0.8623063570562998
OriginalImages\10066\20130216_124633.jpg,0.9959749428626946,0.7050600989093767
OriginalImages\10066\20130216_154640.jpg,0.9731133340998812,0.9978515049290932
OriginalImages\10066\20130217_074635.jpg,0.5989193797287004,0.994006484786952
OriginalImages\10066\20130217_082735.jpg,0.5937121232788624,0.997871155798644
OriginalImages\10066\20130217_104630.jpg,0.5657276473378394,1.0
OriginalImages\10066\20130217_125724.jpg,0.7042794186938165,0.9986637408705336
OriginalImages\10066\20130217_144636.jpg,0.5900376616489842,0.998513084203976
OriginalImages\10066\20130218_074639.jpg,0.5449363202832748,1.0
OriginalImages\10066\20130218_081632.jpg,0.5451852282133574,0.9836439262437364
OriginalImages\10066\20130218_092731.jpg,0.6420235881091783,0.947414273081584
OriginalImages\10066\20130218_145726.jpg,0.7794119164834711,0.9893295778338193
OriginalImages\10066\20130218_161630.jpg,0.997582961862308,0.9894802345003766
OriginalImages\10066\20130219_081633.jpg,0.9875847306457368,0.9972881800019652
OriginalImages\10066\20130219_084640.jpg,0.5622836276554999,0.9904758785576262
OriginalImages\10066\20130219_091631.jpg,0.9913168205989364,0.92803851570432
OriginalImages\10066\20130219_142727.jpg,0.7563980289302178,0.997425736088822
OriginalImages\10066\20130219_162734.jpg,0.7478143746800463,0.9855631611698816
OriginalImages\10066\20130220_072726.jpg,0.9974438670810882,0.5444338911996855
OriginalImages\10066\20130220_114638.jpg,0.5534084223895774,0.9304359217895392
OriginalImages\10066\20130220_144640.jpg,0.7392886956184116,0.9977794517407396
OriginalImages\10066\20130220_152730.jpg,0.9894471867984004,0.8573739887990044
OriginalImages\10066\20130220_162727.jpg,0.9944098853526694,0.8471096846035437
OriginalImages\10066\20130221_105726.jpg,0.5489175836838164,0.998532735073527
OriginalImages\10066\20130221_131635.jpg,0.8923278703882614,0.998251072609963
OriginalImages\10066\20130221_135725.jpg,0.8923440913110443,0.9980938656535552
OriginalImages\10066\20130221_155727.jpg,0.8886058090318669,0.99838862869682
OriginalImages\10066\20130221_171643.jpg,0.8876393364293748,0.997831854059542
OriginalImages\10066\20130222_061640.jpg,0.613425273282369,0.9976091442046312
OriginalImages\10066\20130222_075729.jpg,0.54597047550826,0.9685455081387352
OriginalImages\10066\20130222_082733.jpg,0.5695363990833405,0.9979170078275964
OriginalImages\10066\20130222_101634.jpg,0.5638888068081083,1.0
OriginalImages\10066\20130222_112731.jpg,0.5874888210441915,0.998290374349065
OriginalImages\10066\20130223_061641.jpg,0.9952487293498644,0.9837880326204436
OriginalImages\10066\20130223_062729.jpg,0.5998895615989903,0.9962532342056136
OriginalImages\10066\20130223_072731.jpg,0.622773401751863,0.9984934333344252
OriginalImages\10066\20130223_081636.jpg,0.7231496791797027,0.9825958798676842
OriginalImages\10066\20130223_164629.jpg,0.8896617781905045,0.99778600203059
OriginalImages\10066\20130224_085728.jpg,0.5423069663417536,0.9974519372482232
OriginalImages\10066\20130224_091632.jpg,0.5918341166454804,0.9972423279730128
OriginalImages\10066\20130224_134635.jpg,0.5173137745829101,0.9974584875380736
OriginalImages\10066\20130224_151628.jpg,0.5577109033902775,0.9973733337700194
OriginalImages\10066\20130224_165728.jpg,0.5880649570273588,0.9976746471031344
OriginalImages\10066\20130225_094635.jpg,0.5443619123158658,0.9980152621753512
OriginalImages\10066\20130225_122733.jpg,0.5809282616738307,0.9976942979726852
OriginalImages\10066\20130225_135734.jpg,0.6772838891063739,0.997268529132414
OriginalImages\10066\20130225_154635.jpg,0.5808380037363224,0.9979235581174468
OriginalImages\10066\20130225_165728.jpg,0.6180093479178163,0.9977532505813382
OriginalImages\10066\20130226_061636.jpg,0.9959870122568312,0.9282874267186324
OriginalImages\10066\20130226_122727.jpg,0.6265099387593105,0.9977991026102904
OriginalImages\10066\20130226_131639.jpg,0.9128309987527584,0.9971571742049584
OriginalImages\10066\20130226_151634.jpg,0.9081625357483316,0.998434480725772
OriginalImages\10066\20130226_152728.jpg,0.9014239486029686,0.9980938656535552
OriginalImages\10066\20130227_074635.jpg,0.8891335077746699,0.9682245439360692
OriginalImages\10066\20130227_111638.jpg,0.5853855267778922,0.9935545147872792
OriginalImages\10066\20130227_131631.jpg,0.7270102143461267,0.95155405626699
OriginalImages\10066\20130227_155726.jpg,0.673648506732329,0.9874103429076736
OriginalImages\10066\20130227_161638.jpg,0.6633672039243167,0.9921069007303572
OriginalImages\10066\20130228_061638.jpg,0.5796768422455466,0.940222054825926
OriginalImages\10066\20130228_065727.jpg,0.6001920413046216,0.9990240068123014
OriginalImages\10066\20130228_115732.jpg,0.5894435184146714,0.9983493269577178
OriginalImages\10066\20130228_135731.jpg,0.6623045406950726,0.998513084203976
OriginalImages\10066\20130228_151639.jpg,0.8959346533605415,0.9979432089869976
OriginalImages\10066\20130301_075726.jpg,0.881646624275857,0.9599908295942096
OriginalImages\10066\20130301_091633.jpg,0.5591877874906078,0.9993515213048176
OriginalImages\10066\20130301_094638.jpg,0.5728818774719873,1.0
OriginalImages\10066\20130301_162724.jpg,0.9976263005894688,0.9910719549340058
OriginalImages\10066\20130301_164631.jpg,0.9971822084112396,0.9921331018897588
OriginalImages\10066\20130302_082729.jpg,0.575351770616718,0.9931483968165592
OriginalImages\10066\20130302_101627.jpg,0.6358061871538757,0.9956833589886352
OriginalImages\10066\20130302_111637.jpg,0.6480026336992212,0.9798840598696492
OriginalImages\10066\20130302_132736.jpg,0.9979957673771584,0.9915501260930796
OriginalImages\10066\20130302_134636.jpg,0.9917601326769409,0.9910195526152032
OriginalImages\10066\20130303_112727.jpg,0.9959145005624964,0.9915828775423312
OriginalImages\10066\20130303_124637.jpg,0.9963540878309456,0.9916942324697868
OriginalImages\10066\20130303_142733.jpg,0.9984059054258746,0.9887138505878884
OriginalImages\10066\20130303_165727.jpg,0.9982536984409444,0.9847771263878426
OriginalImages\10066\20130303_171633.jpg,0.9982536984409444,0.9847771263878426
OriginalImages\10066\20130304_095728.jpg,0.5871772656385376,0.998834048406642
OriginalImages\10066\20130304_115726.jpg,0.9917148765739116,0.9926178233386828
OriginalImages\10066\20130304_122729.jpg,0.996888411309834,0.9905282808764287
OriginalImages\10066\20130304_142729.jpg,0.997999194395103,0.9899846068188516
OriginalImages\10066\20130304_164633.jpg,0.9976857346309044,0.9911702092817608
OriginalImages\10066\20130305_075727.jpg,0.5727649554646124,0.9974322863786722
OriginalImages\10066\20130305_111633.jpg,0.5869324175528023,0.9985982379720304
OriginalImages\10066\20130305_114633.jpg,0.5780693967054396,0.9980742147840042
OriginalImages\10066\20130305_131639.jpg,0.8954343586249031,0.9984475813054728
OriginalImages\10066\20130305_132728.jpg,0.893864314741947,0.9984475813054728
OriginalImages\10066\20130306_064639.jpg,0.8912889967227362,0.9673140536468738
OriginalImages\10066\20130306_065730.jpg,0.5935711495164869,0.9653555169816264
OriginalImages\10066\20130306_072726.jpg,0.6002599397412418,0.9983231257983166
OriginalImages\10066\20130306_122728.jpg,0.8899678265083879,0.9983624275374186
OriginalImages\10066\20130306_152729.jpg,0.8863159363499474,0.9985851373923296
OriginalImages\10066\20130307_061633.jpg,0.9516932955241034,0.9980545639144532
OriginalImages\10066\20130307_062722.jpg,0.899078939599693,0.9974584875380736
OriginalImages\10066\20130307_064641.jpg,0.91238377660396,0.9673664559656764
OriginalImages\10066\20130307_094638.jpg,0.5367031780533891,0.989827399862444
OriginalImages\10066\20130307_162730.jpg,0.8906575971669501,0.9983427766678676
OriginalImages\10066\20130308_064634.jpg,0.5133041280539175,0.9977598008711884
OriginalImages\10066\20130308_071634.jpg,0.528974863797827,0.997871155798644
OriginalImages\10066\20130308_094637.jpg,0.5619945693878756,0.9978187534798416
OriginalImages\10066\20130308_125727.jpg,0.5413827698703698,0.9826417318966364
OriginalImages\10066\20130308_145728.jpg,0.8916001053278328,0.998067664494154
OriginalImages\10066\20130309_071629.jpg,0.8907448998689874,0.9975829430452298
OriginalImages\10066\20130309_115723.jpg,0.5132026884003749,0.9973340320309174
OriginalImages\10066\20130309_125726.jpg,0.5577864963971587,0.9973733337700194
OriginalImages\10066\20130309_151629.jpg,0.5718174377304368,0.9976025939147808
OriginalImages\10066\20130309_164626.jpg,0.8948305338667889,0.9976746471031344
OriginalImages\10066\20130310_062735.jpg,0.9958129964589912,0.81788884158124
OriginalImages\10066\20130310_085736.jpg,0.9988302715621344,0.777467002914879
OriginalImages\10066\20130310_112726.jpg,0.5224289723446426,0.9962270330462124
OriginalImages\10066\20130310_114630.jpg,0.5371220804739717,0.9453967838076834
OriginalImages\10066\20130310_151638.jpg,0.6125165215566978,0.9561982117708708
OriginalImages\10066\20130311_064635.jpg,0.5184638513051797,0.99396718304785
OriginalImages\10066\20130311_082726.jpg,0.4745908459367249,0.7808731536370485
OriginalImages\10066\20130311_084633.jpg,0.9996701982932762,0.4765139357416565
OriginalImages\10066\20130311_085721.jpg,0.9996820028041572,0.453024596338388
OriginalImages\10066\20130311_164641.jpg,0.5631047126424024,0.996901712900796
OriginalImages\10066\20130312_065722.jpg,0.5397976875538489,0.9972423279730128
OriginalImages\10066\20130312_095726.jpg,0.8898219409430643,0.997406085219271
OriginalImages\10066\20130312_114632.jpg,0.8812802619880648,0.9025120361576
OriginalImages\10066\20130312_141629.jpg,0.5703735052113957,0.9975829430452298
OriginalImages\10066\20130312_154640.jpg,0.5522124798691173,0.9904955294271772
OriginalImages\10066\20130313_084638.jpg,0.5181885646591048,0.9970916713064552
OriginalImages\10066\20130313_151630.jpg,0.5175640367895136,0.9978122031899912
OriginalImages\10066\20130313_161633.jpg,0.8893696534407755,0.997668096813284
OriginalImages\10066\20130313_162726.jpg,0.5147423718958535,0.9973995349294206
OriginalImages\10066\20130313_165721.jpg,0.519870420688996,0.9975763927553796
OriginalImages\10066\20130314_094639.jpg,0.5040102330083662,0.9549667572790096
OriginalImages\10066\20130314_101641.jpg,0.5146462050401072,0.9968558608718436
