precision,recall,time_taken
9.433953166007995605e-01,9.998475909233093262e-01,5.699968338012695312e-02
9.881181120872497559e-01,9.896529912948608398e-01,5.851507186889648438e-02
9.992440938949584961e-01,9.871192574501037598e-01,5.851674079895019531e-02
9.633885622024536133e-01,9.978856444358825684e-01,5.800461769104003906e-02
9.837166666984558105e-01,9.661180377006530762e-01,6.199884414672851562e-02
9.968948364257812500e-01,9.810958504676818848e-01,6.520938873291015625e-02
9.990080595016479492e-01,9.787172079086303711e-01,6.051659584045410156e-02
7.598120570182800293e-01,9.625350236892700195e-01,5.900239944458007812e-02
8.758211731910705566e-01,9.891946315765380859e-01,5.899500846862792969e-02
9.437786936759948730e-01,9.976618289947509766e-01,5.651712417602539062e-02
9.979240894317626953e-01,9.980331063270568848e-01,5.251741409301757812e-02
8.254337310791015625e-01,9.864864945411682129e-01,5.300092697143554688e-02
9.969708323478698730e-01,9.947678446769714355e-01,5.550980567932128906e-02
9.953917264938354492e-01,9.996752142906188965e-01,5.150079727172851562e-02
9.470453858375549316e-01,9.854683279991149902e-01,4.999852180480957031e-02
5.775544643402099609e-01,9.532176256179809570e-01,5.051422119140625000e-02
9.998689889907836914e-01,9.961495995521545410e-01,4.700756072998046875e-02
9.989332556724548340e-01,9.989586472511291504e-01,4.600095748901367188e-02
9.922261238098144531e-01,9.993174076080322266e-01,4.751968383789062500e-02
8.944985866546630859e-01,9.947466254234313965e-01,4.699945449829101562e-02
9.150445461273193359e-01,9.938747286796569824e-01,5.051255226135253906e-02
9.986223578453063965e-01,9.789324402809143066e-01,4.604959487915039062e-02
9.994172453880310059e-01,9.942706823348999023e-01,4.800057411193847656e-02
9.892917871475219727e-01,9.995788931846618652e-01,4.952359199523925781e-02
