precision,recall,time_taken
9.772516489028930664e-01,9.966716766357421875e-01,4.152250289916992188e-02
9.970849156379699707e-01,9.990602731704711914e-01,5.000019073486328125e-02
9.727953076362609863e-01,9.447121024131774902e-01,5.551743507385253906e-02
9.992444515228271484e-01,9.167487621307373047e-01,9.050559997558593750e-02
9.799378514289855957e-01,9.972996115684509277e-01,5.952095985412597656e-02
9.837117195129394531e-01,9.991222023963928223e-01,4.620051383972167969e-02
9.945113062858581543e-01,9.948504567146301270e-01,8.242988586425781250e-02
9.795015454292297363e-01,9.968577623367309570e-01,6.200075149536132812e-02
9.985661506652832031e-01,9.964072108268737793e-01,1.015300750732421875e-01
9.273459911346435547e-01,9.488309025764465332e-01,1.145329475402832031e-01
9.986077547073364258e-01,5.807513594627380371e-01,6.352043151855468750e-02
9.796028137207031250e-01,1.000000000000000000e+00,6.400060653686523438e-02
9.987732172012329102e-01,9.577451348304748535e-01,8.700728416442871094e-02
9.264258146286010742e-01,9.998550415039062500e-01,4.700016975402832031e-02
9.986784458160400391e-01,9.980697035789489746e-01,5.351066589355468750e-02
9.970132112503051758e-01,9.759483933448791504e-01,6.152701377868652344e-02
8.461877703666687012e-01,9.029113054275512695e-01,6.400704383850097656e-02
9.792068600654602051e-01,9.937202334403991699e-01,4.799818992614746094e-02
9.987356066703796387e-01,9.697507023811340332e-01,5.152034759521484375e-02
9.969720840454101562e-01,9.810474514961242676e-01,5.251836776733398438e-02
9.742349386215209961e-01,9.999341368675231934e-01,4.999732971191406250e-02
9.967159032821655273e-01,9.989518523216247559e-01,3.751444816589355469e-02
9.681659936904907227e-01,9.619993567466735840e-01,8.551549911499023438e-02
9.900376200675964355e-01,9.996924996376037598e-01,7.351613044738769531e-02
9.973589181900024414e-01,9.986932873725891113e-01,8.551764488220214844e-02
9.897646307945251465e-01,9.963477849960327148e-01,7.051968574523925781e-02
9.954448938369750977e-01,9.983746409416198730e-01,4.899954795837402344e-02
9.986776709556579590e-01,9.974855184555053711e-01,6.650805473327636719e-02
1.000000000000000000e+00,8.002985119819641113e-01,7.050943374633789062e-02
9.756928086280822754e-01,9.550893306732177734e-01,5.952024459838867188e-02
9.797595739364624023e-01,3.326312601566314697e-01,1.145131587982177734e-01
9.979917407035827637e-01,9.769313335418701172e-01,8.751606941223144531e-02
9.690803289413452148e-01,9.200645685195922852e-01,9.951829910278320312e-02
9.128144383430480957e-01,9.985592961311340332e-01,8.050584793090820312e-02
9.998742938041687012e-01,7.331285476684570312e-01,6.251502037048339844e-02
9.978936314582824707e-01,9.855403900146484375e-01,9.210729598999023438e-02
9.191284179687500000e-01,9.054891467094421387e-01,6.751704216003417969e-02
9.209941625595092773e-01,9.717994332313537598e-01,4.252600669860839844e-02
9.751909971237182617e-01,9.914433360099792480e-01,7.500672340393066406e-02
9.990217089653015137e-01,6.946874260902404785e-01,7.300615310668945312e-02
9.612371921539306641e-01,9.910920858383178711e-01,4.499840736389160156e-02
9.971720576286315918e-01,9.985105395317077637e-01,5.051016807556152344e-02
6.407850980758666992e-01,1.000000000000000000e+00,5.700182914733886719e-02
8.982117772102355957e-01,9.990779161453247070e-01,6.100106239318847656e-02
9.735239744186401367e-01,9.705693125724792480e-01,5.051517486572265625e-02
9.840628504753112793e-01,8.079616427421569824e-01,7.251834869384765625e-02
9.836271405220031738e-01,9.941090345382690430e-01,1.345100402832031250e-01
9.176090359687805176e-01,9.421594142913818359e-01,5.751276016235351562e-02
9.994003176689147949e-01,8.418590426445007324e-01,7.791380882263183594e-01
9.993034005165100098e-01,4.724362790584564209e-01,7.450246810913085938e-02
9.727639555931091309e-01,8.625088930130004883e-01,6.750655174255371094e-02
9.940691590309143066e-01,9.456024765968322754e-01,4.800128936767578125e-02
9.875379204750061035e-01,6.854470968246459961e-01,1.345164775848388672e-01
1.000000000000000000e+00,4.140267521142959595e-02,1.550450325012207031e-01
9.967787861824035645e-01,9.957523345947265625e-01,6.000399589538574219e-02
5.594480037689208984e-01,9.921333789825439453e-01,6.000161170959472656e-02
1.000000000000000000e+00,6.341478228569030762e-01,5.850982666015625000e-02
9.658735990524291992e-01,9.927659034729003906e-01,1.155140399932861328e-01
9.855743646621704102e-01,6.044703125953674316e-01,5.104613304138183594e-02
9.866266250610351562e-01,9.522498250007629395e-01,6.751704216003417969e-02
9.949207901954650879e-01,9.940321445465087891e-01,6.452631950378417969e-02
9.991980791091918945e-01,3.280501365661621094e-01,7.450795173645019531e-02
9.974460601806640625e-01,9.830302000045776367e-01,1.235156059265136719e-01
9.984229207038879395e-01,7.731746435165405273e-01,8.350872993469238281e-02
9.998103380203247070e-01,9.716786742210388184e-01,5.152082443237304688e-02
9.937329292297363281e-01,9.987808465957641602e-01,4.699850082397460938e-02
9.980939626693725586e-01,9.725098013877868652e-01,5.312061309814453125e-02
9.725092649459838867e-01,9.900023937225341797e-01,3.151297569274902344e-02
9.567441344261169434e-01,9.978923797607421875e-01,5.999922752380371094e-02
9.845454692840576172e-01,9.526880979537963867e-01,8.350872993469238281e-02
9.997391700744628906e-01,9.260471463203430176e-01,6.150889396667480469e-02
9.229685664176940918e-01,1.000000000000000000e+00,9.151864051818847656e-02
9.349288344383239746e-01,9.997408390045166016e-01,1.085276603698730469e-01
9.977559447288513184e-01,9.598953723907470703e-01,1.175174713134765625e-01
9.945074319839477539e-01,9.942234754562377930e-01,6.351876258850097656e-02
9.789341092109680176e-01,9.901781678199768066e-01,4.700088500976562500e-02
9.954623579978942871e-01,9.876112341880798340e-01,7.850670814514160156e-02
9.735466241836547852e-01,8.839349746704101562e-01,7.751655578613281250e-02
9.956224560737609863e-01,9.995402693748474121e-01,4.152035713195800781e-02
9.976855516433715820e-01,9.987496137619018555e-01,3.799891471862792969e-02
9.401373267173767090e-01,9.919646978378295898e-01,6.051111221313476562e-02
9.758380055427551270e-01,9.528160095214843750e-01,5.926179885864257812e-02
9.738768935203552246e-01,7.357893586158752441e-01,5.200314521789550781e-02
9.752061963081359863e-01,7.785310745239257812e-01,7.800912857055664062e-02
9.961478710174560547e-01,9.983490705490112305e-01,7.500052452087402344e-02
9.767523407936096191e-01,9.994452595710754395e-01,4.549503326416015625e-02
9.539291262626647949e-01,9.956348538398742676e-01,4.951524734497070312e-02
9.982990622520446777e-01,9.820715785026550293e-01,6.100726127624511719e-02
9.988903403282165527e-01,2.515017390251159668e-01,6.599879264831542969e-02
9.234968423843383789e-01,8.776206374168395996e-01,6.951355934143066406e-02
9.962791204452514648e-01,9.916328191757202148e-01,6.051826477050781250e-02
8.676470518112182617e-01,9.994432926177978516e-01,7.450771331787109375e-02
9.893515110015869141e-01,9.900859594345092773e-01,5.500578880310058594e-02
9.634876251220703125e-01,9.472092986106872559e-01,5.600214004516601562e-02
9.824187755584716797e-01,9.273210763931274414e-01,6.751441955566406250e-02
9.909508228302001953e-01,9.890199303627014160e-01,4.451537132263183594e-02
9.227427244186401367e-01,9.994912743568420410e-01,6.099343299865722656e-02
9.969910383224487305e-01,9.943730235099792480e-01,7.899951934814453125e-02
9.801948666572570801e-01,9.659234881401062012e-01,7.999396324157714844e-02
9.875543713569641113e-01,9.889672994613647461e-01,1.317729949951171875e-01
9.970253705978393555e-01,9.984554052352905273e-01,3.700041770935058594e-02
9.660764336585998535e-01,8.967645168304443359e-01,6.699728965759277344e-02
9.918715953826904297e-01,4.529322981834411621e-01,7.351517677307128906e-02
9.961992502212524414e-01,9.944548010826110840e-01,5.051279067993164062e-02
9.884605407714843750e-01,9.989702701568603516e-01,5.200624465942382812e-02
9.869297742843627930e-01,9.999520778656005859e-01,9.651398658752441406e-02
1.000000000000000000e+00,8.725359439849853516e-01,1.095173358917236328e-01
9.735252857208251953e-01,9.995105266571044922e-01,4.100871086120605469e-02
9.772543907165527344e-01,8.504188656806945801e-01,7.401299476623535156e-02
8.360479474067687988e-01,1.000000000000000000e+00,1.055204868316650391e-01
9.924632906913757324e-01,9.320605397224426270e-01,5.398154258728027344e-02
9.720909595489501953e-01,9.195659160614013672e-01,1.220335960388183594e-01
9.677361249923706055e-01,9.926544427871704102e-01,8.351683616638183594e-02
9.973616600036621094e-01,9.926678538322448730e-01,4.900693893432617188e-02
1.000000000000000000e+00,1.009156778454780579e-01,8.300995826721191406e-02
9.687613844871520996e-01,9.797798991203308105e-01,8.200931549072265625e-02
9.813495278358459473e-01,9.864658713340759277e-01,3.999853134155273438e-02
9.569123983383178711e-01,9.997906088829040527e-01,4.550695419311523438e-02
9.828739762306213379e-01,9.991379380226135254e-01,4.899454116821289062e-02
6.994727253913879395e-01,9.955948591232299805e-01,4.851531982421875000e-02
9.879353642463684082e-01,1.000000000000000000e+00,4.951405525207519531e-02
9.784965515136718750e-01,8.770651221275329590e-01,7.000446319580078125e-02
9.758487939834594727e-01,9.994061589241027832e-01,4.599976539611816406e-02
9.912981390953063965e-01,9.965802431106567383e-01,7.451486587524414062e-02
9.793919920921325684e-01,6.423177123069763184e-01,7.050991058349609375e-02
9.754918813705444336e-01,9.894958138465881348e-01,6.751513481140136719e-02
9.669536948204040527e-01,9.999727010726928711e-01,4.699873924255371094e-02
9.880736470222473145e-01,9.943818449974060059e-01,5.450391769409179688e-02
9.996885657310485840e-01,9.121468067169189453e-01,7.151937484741210938e-02
9.902485013008117676e-01,8.275203704833984375e-01,5.151915550231933594e-02
9.717156887054443359e-01,9.960479140281677246e-01,8.451366424560546875e-02
9.782655239105224609e-01,9.996448755264282227e-01,8.751583099365234375e-02
9.926406741142272949e-01,9.976141452789306641e-01,7.350778579711914062e-02
9.945300817489624023e-01,9.920881390571594238e-01,4.999995231628417969e-02
9.979932904243469238e-01,9.967820644378662109e-01,4.450654983520507812e-02
9.773624539375305176e-01,9.815348386764526367e-01,7.351064682006835938e-02
9.931300878524780273e-01,9.140486121177673340e-01,7.113885879516601562e-02
9.739369750022888184e-01,4.438560009002685547e-01,7.851386070251464844e-02
9.559841156005859375e-01,5.850133895874023438e-01,7.300567626953125000e-02
9.992348551750183105e-01,9.950472712516784668e-01,4.899692535400390625e-02
9.953857660293579102e-01,2.911044061183929443e-01,7.251620292663574219e-02
9.828868508338928223e-01,9.999042153358459473e-01,5.151367187500000000e-02
9.937542080879211426e-01,9.996616840362548828e-01,5.500650405883789062e-02
9.797604680061340332e-01,9.657120704650878906e-01,7.600140571594238281e-02
9.957276582717895508e-01,7.214648127555847168e-01,1.095170974731445312e-01
9.899732470512390137e-01,9.997144937515258789e-01,6.000304222106933594e-02
9.710260033607482910e-01,6.073484420776367188e-01,6.999731063842773438e-02
9.971720576286315918e-01,9.985289573669433594e-01,5.151152610778808594e-02
9.687553644180297852e-01,9.934716820716857910e-01,1.055130958557128906e-01
8.443799018859863281e-01,9.970416426658630371e-01,6.351017951965332031e-02
6.972491741180419922e-01,9.941591024398803711e-01,5.451679229736328125e-02
9.861644506454467773e-01,9.404918551445007324e-01,5.300474166870117188e-02
9.886955618858337402e-01,9.972385764122009277e-01,7.300472259521484375e-02
9.776213765144348145e-01,9.841765761375427246e-01,7.550835609436035156e-02
9.987543821334838867e-01,9.978919029235839844e-01,5.650734901428222656e-02
9.492987990379333496e-01,8.902786970138549805e-01,5.551838874816894531e-02
9.289168119430541992e-01,9.556534886360168457e-01,6.800580024719238281e-02
9.791436195373535156e-01,7.419957518577575684e-01,1.505181789398193359e-01
9.985264539718627930e-01,9.982475042343139648e-01,6.051206588745117188e-02
1.000000000000000000e+00,9.046975970268249512e-01,6.351494789123535156e-02
9.596791267395019531e-01,1.000000000000000000e+00,7.753086090087890625e-02
9.821718335151672363e-01,1.000000000000000000e+00,5.300450325012207031e-02
9.890862703323364258e-01,9.977326393127441406e-01,6.599998474121093750e-02
9.334402680397033691e-01,8.608888387680053711e-01,8.651041984558105469e-02
9.975729584693908691e-01,9.976463317871093750e-01,4.750013351440429688e-02
9.703392982482910156e-01,9.921285510063171387e-01,5.251288414001464844e-02
9.710589051246643066e-01,3.752868771553039551e-01,7.000184059143066406e-02
9.787535667419433594e-01,9.423339366912841797e-01,1.215119361877441406e-01
9.951190948486328125e-01,9.994158148765563965e-01,5.251860618591308594e-02
9.665352106094360352e-01,9.525531530380249023e-01,5.699968338012695312e-02
9.884747862815856934e-01,9.908629655838012695e-01,5.346584320068359375e-02
9.798764586448669434e-01,9.999780654907226562e-01,5.751180648803710938e-02
6.824100613594055176e-01,3.777517974376678467e-01,1.435256004333496094e-01
9.985269308090209961e-01,9.985522627830505371e-01,5.600047111511230469e-02
9.668959379196166992e-01,9.958471655845642090e-01,8.048629760742187500e-02
9.691733121871948242e-01,9.796386361122131348e-01,2.635447978973388672e-01
9.974019527435302734e-01,9.674870371818542480e-01,7.650732994079589844e-02
9.991841316223144531e-01,9.953774213790893555e-01,5.752182006835937500e-02
9.813742041587829590e-01,9.481750130653381348e-01,7.451534271240234375e-02
9.752100110054016113e-01,9.999673962593078613e-01,5.099964141845703125e-02
9.846282601356506348e-01,9.948006272315979004e-01,4.850697517395019531e-02
9.890780448913574219e-01,1.000000000000000000e+00,5.451107025146484375e-02
8.179165720939636230e-01,9.970361590385437012e-01,5.999755859375000000e-02
9.266719222068786621e-01,9.187691211700439453e-01,7.199931144714355469e-02
9.868813753128051758e-01,9.991251826286315918e-01,7.450652122497558594e-02
9.799917340278625488e-01,9.886445999145507812e-01,5.451369285583496094e-02
9.240781068801879883e-01,9.997366070747375488e-01,4.600524902343750000e-02
8.677932620048522949e-01,9.978484511375427246e-01,5.199861526489257812e-02
9.918492436408996582e-01,8.772708773612976074e-01,6.804966926574707031e-02
9.852453470230102539e-01,9.864137172698974609e-01,6.411099433898925781e-02
9.973151087760925293e-01,9.972233772277832031e-01,3.800511360168457031e-02
9.769554138183593750e-01,9.929057359695434570e-01,4.799938201904296875e-02
8.855490684509277344e-01,9.884354472160339355e-01,5.051636695861816406e-02
9.079982042312622070e-01,9.449093937873840332e-01,6.951999664306640625e-02
9.740747809410095215e-01,9.881153106689453125e-01,5.600047111511230469e-02
9.997244477272033691e-01,7.800952196121215820e-01,7.151341438293457031e-02
9.759255647659301758e-01,9.861776828765869141e-01,7.351946830749511719e-02
